Id,PostTypeId,AcceptedAnswerId,CreationDate,Score,ViewCount,OwnerUserId,LastEditorUserId,LastEditDate,LastActivityDate,CommentCount,FavoriteCount,ParentId,OwnerDisplayName
9431,2,,2016-08-11 22:08:21.207,2,,5593,,,2016-08-11 22:08:21.207,0,,6974,
9432,2,,2016-08-11 22:37:50.793,2,,90,,,2016-08-11 22:37:50.793,1,,9430,
9433,2,,2016-08-11 22:45:17.900,3,,9674,,,2016-08-11 22:45:17.900,1,,9430,
9435,2,,2016-08-12 18:01:11.940,1,,13310,,,2016-08-12 18:01:11.940,0,,9302,
9440,2,,2016-08-14 14:41:55.860,3,,90,90,2016-08-14 16:12:54.243,2016-08-14 16:12:54.243,2,,9439,
9441,2,,2016-08-15 10:16:32.913,3,,10235,,,2016-08-15 10:16:32.913,0,,6497,
9442,2,,2016-08-15 11:44:30.247,7,,9304,9304,2016-08-16 20:52:27.270,2016-08-16 20:52:27.270,0,,9436,
9444,2,,2016-08-15 21:57:08.620,4,,13332,,,2016-08-15 21:57:08.620,1,,9428,
9446,2,,2016-08-16 03:42:46.713,2,,90,,,2016-08-16 03:42:46.713,2,,9434,
9449,2,,2016-08-16 09:57:05.683,4,,9213,,,2016-08-16 09:57:05.683,0,,9445,
9451,2,,2016-08-16 14:30:42.667,2,,13332,,,2016-08-16 14:30:42.667,0,,9443,
9455,2,,2016-08-16 17:36:10.297,3,,90,,,2016-08-16 17:36:10.297,0,,9450,
9456,2,,2016-08-16 17:50:09.230,1,,13339,13339,2016-08-18 22:04:39.943,2016-08-18 22:04:39.943,6,,9232,
9457,2,,2016-08-16 18:08:20.757,1,,13337,,,2016-08-16 18:08:20.757,0,,9450,
9458,2,,2016-08-16 18:18:35.417,2,,13337,,,2016-08-16 18:18:35.417,5,,9438,
9464,2,,2016-08-17 06:01:03.913,2,,13349,90,2016-08-17 20:30:47.657,2016-08-17 20:30:47.657,0,,1054,
9466,2,,2016-08-17 13:30:21.763,1,,13337,13337,2016-08-17 13:46:45.750,2016-08-17 13:46:45.750,0,,1054,
9467,2,,2016-08-17 13:38:46.763,1,,13337,-1,2017-05-23 12:37:19.983,2016-08-17 13:38:46.763,4,,9462,
9469,2,,2016-08-17 14:04:26.453,2,,13276,,,2016-08-17 14:04:26.453,3,,9438,
9470,2,,2016-08-17 14:16:44.720,3,,13276,,,2016-08-17 14:16:44.720,1,,9468,
9472,2,,2016-08-17 15:28:33.160,1,,10235,,,2016-08-17 15:28:33.160,3,,9462,
9473,2,,2016-08-17 15:54:19.900,3,,13332,13332,2016-08-17 16:08:14.080,2016-08-17 16:08:14.080,1,,9453,
9474,2,,2016-08-17 20:12:29.640,2,,958,,,2016-08-17 20:12:29.640,0,,9471,
9475,2,,2016-08-17 20:26:24.830,1,,8938,,,2016-08-17 20:26:24.830,0,,9405,
9476,2,,2016-08-17 21:50:49.620,1,,10407,,,2016-08-17 21:50:49.620,0,,9454,
9477,2,,2016-08-18 00:57:00.630,3,,13347,,,2016-08-18 00:57:00.630,0,,9414,
9478,2,,2016-08-18 01:30:53.940,5,,13347,,,2016-08-18 01:30:53.940,0,,9447,
9479,2,,2016-08-18 11:19:10.063,5,,4293,-1,2017-04-13 12:57:29.653,2016-08-18 11:24:11.530,0,,9447,
9481,2,,2016-08-18 18:04:33.283,2,,13337,,,2016-08-18 18:04:33.283,0,,9453,
9483,2,,2016-08-18 21:14:01.557,2,,12808,,,2016-08-18 21:14:01.557,4,,9362,
9484,2,,2016-08-18 21:16:27.940,4,,13332,,,2016-08-18 21:16:27.940,0,,9482,
9485,2,,2016-08-18 21:18:30.290,4,,13347,,,2016-08-18 21:18:30.290,1,,1144,
9486,2,,2016-08-18 21:40:01.700,1,,12808,244,2017-03-09 13:33:30.893,2017-03-09 13:33:30.893,5,,9188,
9487,2,,2016-08-19 01:04:50.227,4,,13347,,,2016-08-19 01:04:50.227,1,,9412,
9488,2,,2016-08-19 13:33:18.870,2,,13332,,,2016-08-19 13:33:18.870,0,,9480,
9491,2,,2016-08-19 18:19:04.023,1,,10342,,,2016-08-19 18:19:04.023,2,,9490,
9494,2,,2016-08-19 22:18:18.357,4,,13391,,,2016-08-19 22:18:18.357,0,,5875,
9495,2,,2016-08-20 02:25:24.820,1,,13347,,,2016-08-20 02:25:24.820,0,,9493,
9496,2,,2016-08-20 05:25:04.953,2,,13347,,,2016-08-20 05:25:04.953,0,,9423,
9497,2,,2016-08-20 07:16:33.457,2,,1511,-1,2017-04-13 12:57:29.950,2016-08-20 07:16:33.457,0,,9468,
9498,2,,2016-08-21 06:29:16.903,1,,1511,,,2016-08-21 06:29:16.903,1,,7323,
9499,2,,2016-08-21 06:42:34.690,2,,1511,,,2016-08-21 06:42:34.690,2,,7542,
9502,2,,2016-08-21 19:29:31.040,-1,,13347,,,2016-08-21 19:29:31.040,3,,9489,
9507,2,,2016-08-22 18:38:15.460,4,,13276,,,2016-08-22 18:38:15.460,0,,9506,
9517,2,,2016-08-24 21:09:04.587,2,,12808,12808,2016-08-24 21:27:02.393,2016-08-24 21:27:02.393,0,,9509,
9519,2,,2016-08-25 13:11:59.250,2,,90,,,2016-08-25 13:11:59.250,0,,9518,
9521,2,,2016-08-25 15:50:54.870,7,,1511,-1,2017-05-23 12:37:19.983,2016-08-25 15:50:54.870,0,,9520,
9523,2,,2016-08-25 21:04:15.283,2,,5549,5549,2016-08-26 12:32:41.043,2016-08-26 12:32:41.043,0,,9522,
9526,2,,2016-08-26 11:39:12.320,1,,505,,,2016-08-26 11:39:12.320,0,,9492,
9527,2,,2016-08-26 13:54:35.950,2,,7179,,,2016-08-26 13:54:35.950,0,,9525,
9528,2,,2016-08-26 15:16:47.560,1,,12988,,,2016-08-26 15:16:47.560,0,,9525,
9529,2,,2016-08-26 16:14:07.150,2,,3679,,,2016-08-26 16:14:07.150,3,,9524,
9531,2,,2016-08-26 19:16:22.340,2,,13275,5601,2016-08-28 00:33:54.150,2016-08-28 00:33:54.150,0,,9510,
9532,2,,2016-08-26 21:29:09.600,1,,90,,,2016-08-26 21:29:09.600,0,,9522,
9533,2,,2016-08-27 00:10:03.487,2,,8938,5601,2016-08-27 00:11:13.817,2016-08-27 00:11:13.817,0,,9504,
9534,2,,2016-08-27 03:02:56.273,1,,13474,13474,2016-09-02 21:43:13.723,2016-09-02 21:43:13.723,0,,1767,
9536,2,,2016-08-27 07:50:10.113,3,,312,,,2016-08-27 07:50:10.113,1,,9535,iant
9537,2,,2016-08-27 09:51:31.293,2,,5763,5763,2016-08-27 10:03:15.613,2016-08-27 10:03:15.613,2,,9489,
9539,2,,2016-08-27 17:53:40.323,1,,462,,,2016-08-27 17:53:40.323,0,,9538,
9541,2,,2016-08-28 10:37:21.050,4,,13484,,,2016-08-28 10:37:21.050,0,,9535,
9542,2,,2016-08-28 14:32:43.117,2,,13467,-1,2017-04-13 12:57:29.950,2016-08-28 14:32:43.117,0,,9538,
9543,2,,2016-08-29 05:26:13.243,3,,10342,,,2016-08-29 05:26:13.243,0,,9518,
9544,2,,2016-08-29 05:30:38.057,1,,10342,,,2016-08-29 05:30:38.057,0,,7323,
9550,2,,2016-08-30 14:01:51.303,1,,2686,,,2016-08-30 14:01:51.303,3,,9548,
9552,2,,2016-08-30 21:25:42.290,3,,930,,,2016-08-30 21:25:42.290,0,,9520,
9553,2,,2016-08-31 00:00:54.347,1,,13507,,,2016-08-31 00:00:54.347,2,,9549,
9555,2,,2016-08-31 13:56:07.663,1,,5601,,,2016-08-31 13:56:07.663,0,,9551,
9556,2,,2016-08-31 14:00:34.607,2,,12808,,,2016-08-31 14:00:34.607,1,,9549,
9557,2,,2016-08-31 15:38:32.377,4,,905,,,2016-08-31 15:38:32.377,1,,748,
9558,2,,2016-08-31 17:06:56.460,1,,10407,10407,2016-08-31 18:50:13.733,2016-08-31 18:50:13.733,0,,9518,
9561,2,,2016-09-01 10:51:30.680,3,,13523,,,2016-09-01 10:51:30.680,1,,6390,
9562,2,,2016-09-01 17:32:09.553,3,,90,,,2016-09-01 17:32:09.553,0,,9560,
9563,2,,2016-09-01 20:39:16.183,2,,13527,,,2016-09-01 20:39:16.183,0,,3764,
9564,2,,2016-09-02 02:16:48.307,2,,33,,,2016-09-02 02:16:48.307,0,,9559,
9570,2,,2016-09-02 19:33:25.220,2,,9213,,,2016-09-02 19:33:25.220,0,,9568,
9572,2,,2016-09-03 14:43:47.870,4,,12988,12988,2016-09-03 15:03:47.100,2016-09-03 15:03:47.100,0,,9571,
9574,2,,2016-09-04 15:41:28.873,1,,12808,,,2016-09-04 15:41:28.873,0,,9569,
9575,2,,2016-09-04 19:46:48.483,2,,8938,,,2016-09-04 19:46:48.483,0,,9314,
9576,2,,2016-09-04 19:50:27.337,2,,8938,,,2016-09-04 19:50:27.337,3,,9098,
9579,2,,2016-09-05 12:11:37.583,1,,9810,,,2016-09-05 12:11:37.583,2,,302,
9580,2,,2016-09-05 12:18:15.143,1,,9810,,,2016-09-05 12:18:15.143,0,,7126,
9584,2,,2016-09-06 06:35:32.570,2,,10342,,,2016-09-06 06:35:32.570,1,,9583,
9585,2,,2016-09-06 06:39:48.117,2,,10342,,,2016-09-06 06:39:48.117,0,,9571,
9587,2,,2016-09-06 20:33:08.767,3,,5763,,,2016-09-06 20:33:08.767,1,,9583,
9589,2,,2016-09-07 02:38:41.697,2,,13347,,,2016-09-07 02:38:41.697,1,,7126,
9592,2,,2016-09-07 07:48:47.377,2,,13583,4293,2016-11-28 18:47:51.713,2016-11-28 18:47:51.713,1,,5189,
9593,2,,2016-09-07 08:06:58.583,2,,9894,9894,2016-09-14 08:09:00.000,2016-09-14 08:09:00.000,2,,9591,
9595,2,,2016-09-07 12:45:13.497,3,,9894,,,2016-09-07 12:45:13.497,2,,9594,
9596,2,,2016-09-07 13:08:53.847,3,,12808,12808,2016-09-09 13:14:36.067,2016-09-09 13:14:36.067,4,,9586,
9598,2,,2016-09-07 16:25:47.100,3,,13332,,,2016-09-07 16:25:47.100,0,,9597,
9600,2,,2016-09-07 23:15:09.223,2,,13592,,,2016-09-07 23:15:09.223,0,,5214,
9601,2,,2016-09-07 23:32:50.777,3,,13592,,,2016-09-07 23:32:50.777,0,,7361,
9602,2,,2016-09-08 00:26:53.593,1,,90,,,2016-09-08 00:26:53.593,0,,5189,
9603,2,,2016-09-08 02:18:24.317,2,,10518,,,2016-09-08 02:18:24.317,0,,7741,
9604,2,,2016-09-08 06:26:37.357,2,,754,754,2017-07-05 00:42:58.180,2017-07-05 00:42:58.180,2,,9594,
9607,2,,2016-09-08 13:10:57.073,1,,90,,,2016-09-08 13:10:57.073,1,,9605,
9610,2,,2016-09-08 17:37:15.960,3,,13606,,,2016-09-08 17:37:15.960,1,,9026,
9615,2,,2016-09-09 13:59:32.133,1,,6153,,,2016-09-09 13:59:32.133,0,,9608,
9619,2,,2016-09-09 19:59:13.550,1,,10407,,,2016-09-09 19:59:13.550,0,,9599,
9621,2,,2016-09-10 04:21:33.873,2,,90,,,2016-09-10 04:21:33.873,0,,9599,
9622,2,,2016-09-10 12:45:09.027,2,,6886,,,2016-09-10 12:45:09.027,0,,840,
9623,2,,2016-09-10 12:45:13.183,3,,13631,,,2016-09-10 12:45:13.183,0,,7580,
9624,2,,2016-09-10 14:52:45.857,1,,13632,,,2016-09-10 14:52:45.857,0,,9597,
9630,2,,2016-09-11 14:43:03.173,1,,9905,,,2016-09-11 14:43:03.173,0,,9629,
9631,2,,2016-09-11 17:31:33.563,3,,11118,,,2016-09-11 17:31:33.563,4,,9608,
9632,2,,2016-09-12 06:25:01.093,1,,10342,,,2016-09-12 06:25:01.093,1,,5189,
9633,2,,2016-09-12 14:22:24.510,2,,6278,,,2016-09-12 14:22:24.510,0,,840,
9636,2,,2016-09-13 02:43:34.370,1,,13657,,,2016-09-13 02:43:34.370,0,,1054,
9637,2,,2016-09-13 09:32:44.093,1,,11118,,,2016-09-13 09:32:44.093,0,,7614,
9638,2,,2016-09-13 13:04:11.393,2,,13659,,,2016-09-13 13:04:11.393,0,,9627,
9640,2,,2016-09-13 14:32:58.030,1,,13647,,,2016-09-13 14:32:58.030,0,,9634,
9643,2,,2016-09-12 23:03:10.857,3,,,,,2016-09-12 23:36:04.997,2,,9642,nigelc
9644,2,,2016-09-13 19:41:40.460,4,,13664,13664,2016-09-15 18:21:55.847,2016-09-15 18:21:55.847,1,,9642,
9646,2,,2016-09-13 20:48:24.130,2,,13411,13411,2016-09-19 14:27:04.790,2016-09-19 14:27:04.790,4,,9614,
9647,2,,2016-09-14 02:12:59.757,1,,8938,,,2016-09-14 02:12:59.757,2,,9617,
9648,2,,2016-09-14 06:29:36.933,4,,754,754,2017-03-21 03:54:19.407,2017-03-21 03:54:19.407,0,,9618,
9651,2,,2016-09-14 12:05:13.230,2,,958,,,2016-09-14 12:05:13.230,0,,9645,
9655,2,,2016-09-14 19:19:37.170,1,,13411,,,2016-09-14 19:19:37.170,0,,9645,
9660,2,,2016-09-15 11:03:51.073,2,,6291,,,2016-09-15 11:03:51.073,1,,5189,
9661,2,,2016-09-15 11:27:52.153,2,,533,,,2016-09-15 11:27:52.153,1,,9653,
9663,2,,2016-09-15 12:19:44.197,1,,6373,,,2016-09-15 12:19:44.197,0,,9654,
9666,2,,2016-09-16 08:20:08.420,3,,13690,,,2016-09-16 08:20:08.420,0,,9642,
9669,2,,2016-09-16 17:57:42.333,2,,1511,-1,2017-04-13 12:57:29.653,2016-09-16 17:57:42.333,0,,9665,
9679,2,,2016-09-18 23:29:37.600,3,,90,,,2016-09-18 23:29:37.600,0,,9667,
9680,2,,2016-09-19 03:19:26.130,2,,334,,,2016-09-19 03:19:26.130,5,,9671,
9681,2,,2016-09-19 08:27:50.283,1,,10325,,,2016-09-19 08:27:50.283,0,,9332,
9683,2,,2016-09-19 13:49:28.903,1,,8555,,,2016-09-19 13:49:28.903,4,,9656,
9688,2,,2016-09-20 13:23:35.253,1,,13733,,,2016-09-20 13:23:35.253,3,,6865,
9692,2,,2016-09-21 07:11:33.280,2,,90,,,2016-09-21 07:11:33.280,0,,9691,
9699,2,,2016-09-22 03:17:01.860,1,,117,,,2016-09-22 03:17:01.860,0,,9695,
9700,2,,2016-09-22 03:26:21.473,1,,117,,,2016-09-22 03:26:21.473,0,,9694,
9701,2,,2016-09-22 03:47:17.820,1,,90,,,2016-09-22 03:47:17.820,0,,9695,
9702,2,,2016-09-22 05:11:44.733,3,,90,,,2016-09-22 05:11:44.733,0,,5851,
9703,2,,2016-09-22 06:14:28.750,1,,90,,,2016-09-22 06:14:28.750,0,,9698,
9704,2,,2016-09-22 13:42:38.063,1,,7216,,,2016-09-22 13:42:38.063,0,,9696,
9707,2,,2016-09-22 23:20:38.073,5,,13752,13752,2016-09-22 23:27:04.790,2016-09-22 23:27:04.790,2,,9689,
9709,2,,2016-09-23 08:20:54.437,3,,1511,,,2016-09-23 08:20:54.437,0,,9706,
9710,2,,2016-09-23 08:38:31.690,6,,13757,1511,2016-09-23 12:57:46.423,2016-09-23 12:57:46.423,0,,1007,
9711,2,,2016-09-23 08:40:11.423,1,,1511,,,2016-09-23 08:40:11.423,1,,9705,
9713,2,,2016-09-23 17:50:07.713,1,,90,,,2016-09-23 17:50:07.713,0,,9708,
9720,2,,2016-09-25 06:35:10.230,2,,13779,13779,2016-09-26 06:13:33.507,2016-09-26 06:13:33.507,2,,1670,
9724,2,,2016-09-25 22:34:57.447,3,,90,4293,2017-06-20 12:40:41.613,2017-06-20 12:40:41.613,1,,9723,
9729,2,,2016-09-26 15:18:03.050,1,,5601,,,2016-09-26 15:18:03.050,0,,9725,
9731,2,,2016-09-26 17:29:42.917,3,,90,,,2016-09-26 17:29:42.917,0,,9728,
9734,2,,2016-09-26 20:51:08.117,3,,90,,,2016-09-26 20:51:08.117,0,,9733,
9735,2,,2016-09-27 03:00:12.543,2,,334,,,2016-09-27 03:00:12.543,1,,9730,
9736,2,,2016-09-27 04:59:19.557,3,,13752,-1,2017-04-13 12:33:47.137,2016-09-27 14:08:06.007,0,,3917,
9738,2,,2016-09-27 20:23:30.490,2,,13807,13807,2016-09-27 21:57:06.357,2016-09-27 21:57:06.357,0,,9732,
9740,2,,2016-09-28 00:59:21.600,1,,2686,,,2016-09-28 00:59:21.600,0,,9737,
9743,2,,2016-09-28 07:45:34.283,5,,754,754,2016-09-29 06:00:22.343,2016-09-29 06:00:22.343,0,,9591,
9747,2,,2016-09-28 19:45:40.693,1,,90,90,2016-09-29 04:21:44.017,2016-09-29 04:21:44.017,1,,9745,
9753,2,,2016-10-01 05:27:38.690,2,,1511,-1,2017-05-23 12:37:19.983,2016-10-01 05:27:38.690,0,,9744,
9759,2,,2016-10-02 11:03:27.783,3,,1511,-1,2017-04-13 12:23:03.003,2016-10-02 11:03:27.783,1,,9752,
9760,2,,2016-10-02 14:09:31.593,2,,13859,,,2016-10-02 14:09:31.593,0,,9626,
9766,2,,2016-10-03 23:44:50.703,3,,1262,,,2016-10-03 23:44:50.703,5,,9762,
9767,2,,2016-10-04 00:16:09.527,4,,90,90,2016-10-04 14:20:49.693,2016-10-04 14:20:49.693,2,,9761,
9769,2,,2016-10-04 03:52:29.373,1,,90,90,2016-10-05 01:02:10.233,2016-10-05 01:02:10.233,4,,9768,
9773,2,,2016-10-04 13:40:25.147,2,,13882,13882,2016-10-20 14:36:21.097,2016-10-20 14:36:21.097,0,,9772,
9774,2,,2016-10-04 16:34:21.660,0,,90,,,2016-10-04 16:34:21.660,0,,9748,
9778,2,,2016-10-04 22:26:48.937,2,,4194,,,2016-10-04 22:26:48.937,0,,9768,
9779,2,,2016-10-05 01:08:52.480,8,,90,,,2016-10-05 01:08:52.480,0,,9777,
9781,2,,2016-10-05 09:51:24.763,2,,190,190,2016-10-05 19:15:57.130,2016-10-05 19:15:57.130,1,,9780,
9783,2,,2016-10-05 15:38:10.640,4,,13894,215,2016-10-05 21:44:23.110,2016-10-05 21:44:23.110,0,,165,
9785,2,,2016-10-05 21:24:27.133,1,,315,315,2016-10-11 01:18:02.383,2016-10-11 01:18:02.383,5,,9768,
9786,2,,2016-10-05 23:46:27.683,3,,13899,,,2016-10-05 23:46:27.683,0,,1577,
9795,2,,2016-10-07 14:58:02.580,1,,12808,,,2016-10-07 14:58:02.580,0,,9792,
9796,2,,2016-10-07 15:36:37.890,3,,13922,,,2016-10-07 15:36:37.890,0,,6980,
9803,2,,2016-10-10 11:37:30.353,1,,5763,-1,2017-04-13 12:49:57.270,2016-10-10 11:37:30.353,0,,9802,
9804,2,,2016-10-10 22:13:12.660,2,,9674,,,2016-10-10 22:13:12.660,0,,9801,
9809,2,,2016-10-11 21:41:08.090,2,,8555,,,2016-10-11 21:41:08.090,0,,9793,
9811,2,,2016-10-12 14:12:59.660,2,,1511,,,2016-10-12 14:12:59.660,0,,9808,
9815,2,,2016-10-13 20:22:46.027,4,,13978,,,2016-10-13 20:22:46.027,0,,3835,
9816,2,,2016-10-13 21:22:32.670,2,,10342,,,2016-10-13 21:22:32.670,0,,9802,
9820,2,,2016-10-14 12:04:02.703,3,,958,,,2016-10-14 12:04:02.703,0,,9819,
9821,2,,2016-10-14 14:19:15.770,2,,3856,,,2016-10-14 14:19:15.770,2,,9812,
9822,2,,2016-10-15 03:59:22.047,5,,90,,,2016-10-15 03:59:22.047,0,,9818,
9823,2,,2016-10-15 07:50:37.820,5,,90,,,2016-10-15 07:50:37.820,0,,9800,
9827,2,,2016-10-16 14:36:34.137,1,,13784,,,2016-10-16 14:36:34.137,0,,9723,
9828,2,,2016-10-16 16:26:48.900,6,,90,,,2016-10-16 16:26:48.900,0,,9826,
9830,2,,2016-10-16 22:25:20.167,5,,90,90,2016-10-16 22:30:52.437,2016-10-16 22:30:52.437,0,,9829,
9834,2,,2016-10-17 16:07:48.433,0,,14010,,,2016-10-17 16:07:48.433,1,,9818,
9835,2,,2016-10-17 18:38:57.413,2,,7248,,,2016-10-17 18:38:57.413,0,,9825,
9836,2,,2016-10-17 18:47:14.140,2,,7248,,,2016-10-17 18:47:14.140,0,,9829,
9837,2,,2016-10-17 18:59:50.670,2,,7248,,,2016-10-17 18:59:50.670,0,,9089,
9838,2,,2016-10-17 21:17:37.640,2,,9956,,,2016-10-17 21:17:37.640,0,,9832,
9840,2,,2016-10-18 06:12:46.207,1,,14017,14017,2016-11-03 10:15:27.607,2016-11-03 10:15:27.607,0,,1779,
9843,2,,2016-10-18 08:31:26.100,1,,13971,,,2016-10-18 08:31:26.100,0,,9812,
9845,2,,2016-10-18 14:39:10.320,2,,958,-1,2017-04-13 12:33:47.137,2016-10-18 14:39:10.320,0,,9839,
9846,2,,2016-10-18 15:02:56.343,1,,8923,,,2016-10-18 15:02:56.343,0,,9787,
9847,2,,2016-10-18 16:21:58.513,2,,3856,3856,2016-10-18 16:28:08.900,2016-10-18 16:28:08.900,3,,9831,
9848,2,,2016-10-18 19:09:44.627,4,,14027,,,2016-10-18 19:09:44.627,0,,7927,
9849,2,,2016-10-18 19:38:35.673,3,,3793,3793,2016-10-24 21:57:41.723,2016-10-24 21:57:41.723,3,,6734,
9851,2,,2016-10-19 00:04:12.477,2,,90,,,2016-10-19 00:04:12.477,0,,9850,
9852,2,,2016-10-19 00:11:02.927,3,,90,,,2016-10-19 00:11:02.927,0,,7927,
9854,2,,2016-10-19 12:00:39.263,1,,4293,,,2016-10-19 12:00:39.263,0,,3835,
9860,2,,2016-10-19 18:52:02.903,11,,3223,,,2016-10-19 18:52:02.903,0,,9858,
9861,2,,2016-10-19 20:09:58.343,2,,7037,,,2016-10-19 20:09:58.343,0,,9833,
9862,2,,2016-10-20 06:23:53.803,1,,14056,90,2016-10-20 14:15:11.670,2016-10-20 14:15:11.670,10,,9757,
9864,2,,2016-10-20 17:00:17.073,3,,13983,13983,2016-10-20 19:13:27.517,2016-10-20 19:13:27.517,0,,9819,
9865,2,,2016-10-20 17:03:08.283,5,,14052,14052,2016-10-20 20:10:29.500,2016-10-20 20:10:29.500,0,,9858,
9867,2,,2016-10-20 22:12:40.667,1,,14065,,,2016-10-20 22:12:40.667,0,,1181,
9869,2,,2016-10-21 16:17:21.660,2,,7248,7248,2016-10-21 16:55:53.640,2016-10-21 16:55:53.640,0,,6929,
9870,2,,2016-10-21 16:26:22.870,2,,7248,,,2016-10-21 16:26:22.870,0,,7939,
9871,2,,2016-10-21 16:34:20.003,1,,7248,,,2016-10-21 16:34:20.003,0,,6658,
9872,2,,2016-10-21 16:46:41.580,5,,7248,7248,2016-10-27 21:49:40.007,2016-10-27 21:49:40.007,0,,3898,
9874,2,,2016-10-21 19:01:49.107,3,,90,340,2016-10-21 21:21:28.810,2016-10-21 21:21:28.810,0,,9873,
9875,2,,2016-10-21 20:10:57.127,1,,9956,,,2016-10-21 20:10:57.127,1,,9863,
9893,2,,2016-10-22 02:15:35.443,2,,13983,13983,2016-10-22 02:53:15.153,2016-10-22 02:53:15.153,0,,9892,
9894,2,,2016-10-22 02:52:49.507,1,,90,,,2016-10-22 02:52:49.507,4,,9892,
9898,2,,2016-10-22 17:47:38.570,3,,13983,13983,2016-10-22 18:05:41.310,2016-10-22 18:05:41.310,0,,9522,
9899,2,,2016-10-23 00:25:47.167,1,,33,,,2016-10-23 00:25:47.167,0,,9797,
9903,2,,2016-10-23 11:30:50.453,1,,1511,-1,2017-04-13 12:57:29.950,2016-10-23 11:30:50.453,0,,9758,
9904,2,,2016-10-23 11:44:18.643,4,,1511,,,2016-10-23 11:44:18.643,0,,9714,
9905,2,,2016-10-23 11:54:44.723,3,,1511,-1,2017-04-13 12:57:29.653,2016-10-23 11:54:44.723,0,,9895,
9906,2,,2016-10-23 13:07:06.127,6,,1511,,,2016-10-23 13:07:06.127,0,,6929,
9907,2,,2016-10-23 13:23:07.773,1,,1511,-1,2017-04-13 12:33:47.137,2016-10-23 13:23:07.773,1,,9842,
9909,2,,2016-10-23 16:54:42.823,5,,958,,,2016-10-23 16:54:42.823,3,,9908,
9912,2,,2016-10-24 15:51:54.387,3,,90,,,2016-10-24 15:51:54.387,0,,9911,
9914,2,,2016-10-24 18:01:53.700,4,,1511,,,2016-10-24 18:01:53.700,0,,9913,
9915,2,,2016-10-24 18:11:15.167,4,,14098,,,2016-10-24 18:11:15.167,0,,9672,
9916,2,,2016-10-24 20:11:40.353,2,,9956,,,2016-10-24 20:11:40.353,0,,9910,
9922,2,,2016-10-25 15:21:46.897,2,,33,,,2016-10-25 15:21:46.897,0,,9908,
9923,2,,2016-10-25 15:59:21.090,3,,14110,,,2016-10-25 15:59:21.090,0,,9900,
9925,2,,2016-10-25 22:26:11.300,3,,13859,,,2016-10-25 22:26:11.300,0,,9714,
9928,2,,2016-10-26 13:15:25.177,4,,1511,1511,2016-10-26 20:46:41.730,2016-10-26 20:46:41.730,4,,9927,
9931,2,,2016-10-26 13:50:43.350,2,,14127,,,2016-10-26 13:50:43.350,0,,9714,
9933,2,,2016-10-26 13:55:56.350,1,,14127,,,2016-10-26 13:55:56.350,0,,9708,
9936,2,,2016-10-26 18:49:16.990,1,,14135,-1,2017-04-13 12:57:29.653,2016-10-27 08:06:35.753,0,,1518,
9942,2,,2016-10-27 10:19:49.083,2,,14144,,,2016-10-27 10:19:49.083,1,,5120,
9943,2,,2016-10-27 13:29:31.817,2,,7248,,,2016-10-27 13:29:31.817,2,,9941,
9944,2,,2016-10-27 13:38:51.960,4,,7248,,,2016-10-27 13:38:51.960,1,,9939,
9945,2,,2016-10-27 16:44:30.057,4,,12808,,,2016-10-27 16:44:30.057,1,,9938,
9946,2,,2016-10-27 18:52:33.067,2,,1511,,,2016-10-27 18:52:33.067,0,,4231,
9947,2,,2016-10-27 20:44:50.503,1,,14027,,,2016-10-27 20:44:50.503,0,,6529,
9948,2,,2016-10-27 21:33:53.940,2,,33,33,2016-10-27 22:22:11.950,2016-10-27 22:22:11.950,0,,9941,
9950,2,,2016-10-27 23:33:54.190,5,,13983,90,2016-11-03 15:33:58.533,2016-11-03 15:33:58.533,0,,9949,
9953,2,,2016-10-28 15:32:22.447,2,,14052,,,2016-10-28 15:32:22.447,0,,9578,
9955,2,,2016-10-28 17:57:35.383,3,,14002,,,2016-10-28 17:57:35.383,0,,9954,
9967,2,,2016-10-31 01:19:11.287,2,,2686,,,2016-10-31 01:19:11.287,2,,9960,
9970,2,,2016-10-31 06:27:23.463,5,,14195,14195,2016-11-01 07:03:12.650,2016-11-01 07:03:12.650,5,,9969,Abhishek Jaiswal
9972,2,,2016-10-31 13:21:40.680,2,,14052,,,2016-10-31 13:21:40.680,0,,4446,
9973,2,,2016-10-31 15:59:01.050,7,,7248,7248,2016-10-31 17:21:40.953,2016-10-31 17:21:40.953,1,,9965,
9974,2,,2016-10-31 19:48:56.057,1,,1511,,,2016-10-31 19:48:56.057,0,,9971,
9975,2,,2016-10-31 20:04:46.587,1,,1511,-1,2017-05-23 12:37:19.983,2016-10-31 20:04:46.587,0,,621,
9977,2,,2016-11-01 16:17:11.173,1,,5763,,,2016-11-01 16:17:11.173,0,,9971,
9982,2,,2016-11-02 03:17:29.923,2,,90,-1,2017-04-13 12:33:47.137,2016-11-02 03:17:29.923,0,,9981,
9983,2,,2016-11-02 08:40:19.127,1,,5763,,,2016-11-02 08:40:19.127,1,,9960,
9984,2,,2016-11-02 09:08:37.037,1,,1511,,,2016-11-02 09:08:37.037,0,,4412,
9985,2,,2016-11-02 10:01:10.797,1,,1511,,,2016-11-02 10:01:10.797,0,,6664,
9989,2,,2016-11-02 18:44:53.010,5,,7037,,,2016-11-02 18:44:53.010,1,,9986,
9990,2,,2016-11-02 18:57:44.170,3,,7248,,,2016-11-02 18:57:44.170,1,,9986,
9991,2,,2016-11-02 19:39:53.183,1,,7248,,,2016-11-02 19:39:53.183,2,,5439,
