Id,AcceptedAnswerId,CreationDate,ViewCount,OwnerUserId,Title,Tags,OwnerDisplayName
10850,,2017-03-14 16:44:26,97,,Datasets like MNIST for image classification,data-request;machine-learning,Confituur
10852,10855,2017-03-16 01:23:52,49,15586,I am looking for Product (computer systems specifically) datasets,data-request;products;computing,
10853,11680,2017-03-16 09:57:47,29,15114,U.S. Census CBP Employment by year at aggregate U.S. level,us-census,
10854,,2017-03-16 12:20:05,12,15590,Where can I get wind data for southern China for arcgis analysis? (Specifically Hong Kong),data-request;geospatial,
10856,,2017-03-16 13:35:28,17,15592,When do Census Tracts get their boundaries adjusted?,us-census;census,
10858,,2017-03-16 15:57:45,111,15594,Issues harvesting metadata from Data.gov,data.gov;api-request,
10859,,2017-03-16 21:33:38,42,15597,Download list of the name of every airport in Western languages,data-request;geospatial;travel,
10861,,2017-03-16 20:21:38,162,15603,Human body measurements dataset,data-request,WitoldW
10864,,2017-03-17 13:26:58,43,6562,OpenFDA Bad Zip File?,openfda,
10865,10866,2017-03-17 15:03:33,49,15375,Global Ground Slope Data,data-request;geospatial,
10867,10905,2017-03-18 11:45:04,83,15608,Does this violate copyright of music/lyrics/sound?,api;licensing;programming;legal;music,
10868,,2017-03-18 13:56:53,36,15609,Any AVL raw and open data?,data-request;public-transport;traffic,
10872,,2017-03-19 18:41:16,55,15615,"Oral contraceptive sales in the USA, especially Washington DC and Maryland",data-request;usa;economics;medical,
10873,,2017-03-19 19:23:26,18,15615,Long haul flight density at Dulles International Airport,data-request;medical;global;travel,
10874,,2017-03-20 09:59:08,54,15621,Are there any datasets for electric vehicle range estimation?,data-request;machine-learning;transportation,
10875,,2017-03-20 13:06:33,26,14728,Accessing historical data from the U.S. Census of Manufacturers,data-request;usa;economics;historical,
10880,,2017-03-21 12:42:51,9,15630,Dataset containing speech and utterance seperated phonetically with timestamps,data-request;audio,
10883,,2017-03-21 21:09:37,11,1930,Contents of sheet music songbooks,data-request;music,
10884,11406,2017-03-21 22:39:35,58,3366,public source of streaming IP addresses,data-request;api;real-time,
10885,,2017-03-21 23:05:57,39,15636,"What is the value of standardized metadata (e.g. OAI-PMH, LOM, Dublin Core) in the days of search engines?",metadata;search-engine,
10887,,2017-03-22 04:12:33,67,754,"Icons set to represent Wikidata classes (hospital, park, waterfall, prison, school, etc)",data-request;images;wikidata,
10888,,2017-03-22 08:50:26,9,15640,Where does all recipe get their on sale data?,data-request,
10893,10990,2017-03-22 15:32:53,126,15642,Hydroponic/Vertical farm system historical sensor data,data-request;machine-learning;agriculture,
10895,,2017-03-22 21:08:31,28,15153,Is labevents table having lab values for tests before and after ICU admission?,mimic-iii,
10897,,2017-03-23 03:23:00,12,33,Home based business by subcity geography,data-request;usa;us-census;business,
10899,,2017-03-23 07:37:42,37,754,Websites reliability database,data-request;reliability;news,
10901,,2017-03-23 14:06:54,31,9722,List of houses parcel number US,data-request;real-estate,
10903,10904,2017-03-24 04:42:26,43,15657,Sydney bus routes kml or csv or GIS datasets,geospatial;public-transport;kml,
10908,,2017-03-24 17:22:28,19,15661,"Sub-licensing an ""Open Data Commons Attribution License (ODC-By) v1.0"" Database",api;uses-of-open-data,
10912,,2017-03-26 17:25:51,26,15676,Billiards or Snooker Data,data-request;sports,
10914,,2017-03-27 07:45:35,13,15681,How to obtain world seafloor geomorphology layer/raster,geospatial;oceanographic,
10915,,2017-03-27 09:27:25,7,7069,Where can I find DR Congo's electricity transport network geographic data?,data-request;geospatial,
10916,,2017-03-27 18:46:39,17,15687,SOC labeled job data,data-request;usa,
10917,,2017-03-28 00:21:30,4,15693,Am I able to gather more than the default 100 records on the DOL API for Occupational Employment Statistics Dataset tables?,labor,
10918,,2017-03-28 06:47:27,19,15699,New delimited shapefile for Delhi,data-request;maps;shapefiles,
10919,,2017-03-28 16:27:58,33,15704,Mimic III: clinical note match with icd9 code,mimic-iii,
10920,,2017-03-28 22:57:27,12,15706,A free tool to find grants from IRS 990s?,uses-of-open-data;irs,
10921,,2017-03-28 23:47:17,71,15707,Using NOAA api to get historical hourly temperature data,api;api-request;noaa,
10924,,2017-03-29 19:57:29,54,15716,Categorized Data for Deep Learning,data-request;machine-learning,
10929,,2017-03-30 14:48:56,9,14728,US county-level Housing Price Index 1950-2010,data-request;usa;economics;prices;real-estate,
10930,,2017-03-30 17:30:11,113,15727,Dataset Wanted: Classification,data-request;classification,
10931,10945,2017-03-30 18:13:04,85,15722,NSF Abstracts Dataset Update,data-request;data.gov,
10932,10943,2017-03-30 20:01:13,37,15729,Is there an American Community Survey dataset that provides individual-level data at the census tract level?,data-request;us-census,
10934,,2017-03-31 01:48:10,22,1806,"Are there any US Census columns that can give me information about rents with respect to the size of housing units? (bedroom, sf, etc)",us-census;real-estate,
10935,,2017-03-31 04:46:21,15,15734,Home Appliances and Energy Usage,data-request;energy,
10937,10939,2017-03-31 18:39:29,23,1841,Low resultion bathymetric and elevation data (eg ~ 20' by 20`),data-request;geospatial,
10940,,2017-04-01 07:59:50,73,15169,Dataset on fake news spreading through Twitter,data-request;machine-learning;social-media,
10941,,2017-04-01 12:29:32,59,754,Database of French companies,data-request;business;france,
10944,,2017-04-01 16:26:01,32,13555,"Database for digital cameras, laptops, phones",data-request;products,
10946,,2017-04-02 17:38:05,44,15754,ArXiv data download per category,data-request,
10947,,2017-04-02 19:04:56,18,15757,MSOA code to match postcode,data-request,
10950,,2017-04-03 14:05:24,31,15763,English Sentiment Analysis Labeled Dataset,data-request;sentiment-analysis,
10955,,2017-04-04 13:25:00,60,,Unemployment Data,data-request;demographics,user155910
10958,10975,2017-04-04 15:25:35,70,15774,Sensor data trains dataset,data-request;transportation;time-series;csv;sensors,
10962,,2017-04-05 23:10:48,9,15780,Help finding a data set for Robust Regression?,data-request,
10967,11082,2017-04-06 13:07:59,52,2804,Why do some patients have no clinical notes in the first 48 hours in the MIMIC-III database?,mimic-iii,
10971,,2017-04-07 01:57:42,13,15793,Looking for ASL letter and gesture resources (images/datasets),usa;images,
10972,,2017-04-07 11:03:18,47,15050,Multimodal dataset (image + text) for image classification,data-request,
10974,,2017-04-07 20:02:00,25,9216,City mayor/council racial demographics,data-request;usa;demographics;politics,
10976,,2017-04-08 17:13:42,35,2485,Newspaper ownership data,data-request;companies;media;publishing,
10977,,2017-04-09 14:11:46,72,15816,How to find address from the Census Blocks Code?,usa;us-census;address,
10980,,2017-04-10 10:45:07,27,15818,Different summary numbers with DOL search and API data,labor,
10981,,2017-04-10 15:02:22,14,15822,Where can I find a dataset of astronaut food?,data-request;space,
10982,,2017-04-10 21:08:46,14,15826,Looking for dataset on teachers' unions membership by school district,data-request;usa;education,
10983,,2017-04-10 21:15:52,68,6199,time series for US weather,data-request;weather,
10988,,2017-04-12 14:55:01,10,15842,Undergrad-Total Institutional Aid Received by school,data-request;education;aid,
10991,10994,2017-04-12 17:47:08,23,14609,Where can I download North America Tropical Cyclones dataset?,data-request;weather,
10992,,2017-04-12 19:44:17,49,15846,Is there any dataset of Indian Traffics Signs?,data-request;traffic;india;classification,
10995,,2017-04-13 07:55:11,60,15848,Train Stations Open Source Point Data,data-request;geospatial;openstreetmap,
10996,,2017-04-13 08:16:42,19,15849,C2C commerce data set,data-request;research;shopping,
11005,,2017-04-14 17:48:06,12,14822,US freight commodity flows by county or BEA,data-request;transportation,
11007,,2017-04-14 19:31:39,84,2686,List of symbols with corresponding names,data-request;internet,
11009,11014,2017-04-15 19:26:30,57,15871,Where can I get shapefiles for changing German territory during the Second World War?,data-request;geospatial;historical;europe;shapefiles,
11010,,2017-04-06 21:10:16,22,13091,How to get all U.S. census blocks within a state,r;census,Ben
11013,,2017-04-15 20:16:42,35,14379,List of coodinate systems with attributes,data-request;geospatial,
11015,11018,2017-04-15 23:37:35,54,15873,Shapefile or GeoJSON of all Caribbean Islands,data-request;geospatial;openstreetmap;north-america;south-america,
11016,11020,2017-04-16 10:20:04,65,15876,How do football API's get their data?,data-request;web-crawling,
11019,,2017-04-17 10:14:59,5,15878,How to Create a Data type of varchar(256) in odata MetaData,odata,
11021,,2017-04-17 16:14:43,11,15884,Dataset for Active browser fingerprint data?,data-request,
11022,,2017-04-17 17:21:37,34,13314,"cryptocurrency historic data in fine granularity, e.g. minute bars",api;historical,
11023,,2017-04-17 23:03:00,27,15889,Dataset of retail (chain) store locations by store number,data-request;geospatial;business;companies,
11025,,2017-04-18 05:17:41,46,15153,Update on severity scores regarding code from MIMIC repository?,mimic-iii,
11026,11027,2017-04-18 06:54:57,106,3157,List of all products and their ingredients,data-request;food,
11029,,2017-04-18 10:24:35,28,15892,Solar direct normal radiation and presence of clouds,weather,
11030,11044,2017-04-18 11:35:52,39,15788,UK Wind Speed for QGIS,data-request;geospatial;weather;uses-of-open-data,
11033,,2017-04-19 07:46:28,571,,UK Cities longitude and latitude details,data-request;geospatial;uk,NTWH
11040,11041,2017-04-19 22:15:07,22,15912,API for FCC electronic equipments radio emissions,data-request;telecom,
11042,11043,2017-04-20 00:18:07,36,10644,Data set of French Communes,data-request;france,
11046,,2017-04-20 17:16:29,21,10881,In search of historical actual speed data for Chicago-land around 2007,data-request;traffic,
11051,,2017-04-21 10:27:45,19,15924,Do you have an API for filling ETA 9089,labor,
11052,,2017-04-22 13:11:16,45,15933,Photos of tree leaves,data-request;images;photographs,
11054,,2017-04-22 19:35:38,73,15937,Resume Dataset Request,data-request;machine-learning;research,
11057,,2017-04-23 09:28:53,31,15935,Word list with learning age,data-request;english,
11061,,2017-04-24 01:25:36,51,15956,Crimes by Block Group for state of Michigan,data-request;geospatial;crime,
11063,,2017-04-24 15:47:29,27,15960,Drug patent to National Drug Code (NDC) mappings?,healthcare;drugs,
11069,,2017-04-25 02:56:56,23,15975,Seeking school quality data?,usa,KHarr
11070,,2017-04-25 10:34:36,29,15788,UK flight paths,data-request;geospatial;uk,
11071,11087,2017-04-25 10:47:01,30,15114,How is a Crunchbase organisation's address flagged as headquarters?,companies;address,
11073,,2017-04-25 15:25:23,82,3490,Receipt images database,data-request;images,
11076,,2017-04-25 19:43:48,19,33,Do US banks have reporting requirements for public money they hold?,data-request;government;finance,
11077,,2017-04-25 20:37:30,45,,2000 census data by block group,data-request;usa;census,Hassan Masoomi
11078,,2017-04-25 23:06:03,86,15969,Is there any public database for financial transactions,data-request;finance,
11081,,2017-04-26 11:07:23,14,6886,Looking for open astronautics text corpora,data-request;nlp;corpora,
11084,,2017-04-26 19:40:22,42,15978,"Seeking Meteorological stations data for Europe, especially Denmark?",data-request;geospatial;meteorology,
11088,,2017-04-27 06:50:03,29,15972,Download clean coordinates from Wikipedia Map Module: … detailed map,geospatial;maps;r;wikipedia,
11089,,2017-04-27 07:45:24,47,15985,Has the trainval.txt in the VOC2012 the same purpose like the test.txt in the VOC2007?,images;metadata,
11090,,2017-04-26 14:32:52,5,15985,Hast the trainval.txt in the VOC2012 the same purpose like the test.txt in the VOC2007?,python,Kev1n91
11093,,2017-04-27 14:37:15,36,9182,Types of license for OpenData,releasing-data;licensing;legal,
11094,,2017-04-27 16:10:45,48,15994,List of all UK political party/politician facebook pages,data-request;uk;social-media;elections;politics,
11095,,2017-04-27 18:26:01,18,15996,EU workforce per commune,data-request;europe;census;population,
11096,,2017-04-27 21:18:23,21,15999,CKAN - Add Tags to a multiple datasets,api;ckan,
11097,,2017-04-27 21:43:02,7,16000,API for OSHA Occupational Chemical Database,labor,
11098,,2017-04-27 22:16:28,20,6541,PDB protein data as a network (graph theory graph),network-structure,
11099,,2017-04-27 23:52:52,26,16001,Name and place of birth,data-request;demographics;names,
11100,,2017-04-19 14:08:10,14,,Looking to add layers of Massachusetts State Senator and State Representatives to map?,data-request;usa;geospatial,Stanley Wilson
11101,,2017-04-18 15:22:43,9,10881,Seeking historical traffic data for Chicago area?,usa;traffic,Jenna
11104,,2017-04-28 12:51:19,58,15788,UK Cities and Towns,data-request;city;uk;names;population,
11105,,2017-04-28 16:53:41,25,15912,public list of world banks,data-request;bank,
11107,,2017-04-29 09:48:00,14,16015,How I can find a persons social profile link using email address?,data-request;social-media;email,
11109,,2017-04-29 16:04:42,64,16021,How to openFDA Query data from 2014 to present?,openfda,
